Date		MSFT		AAPL		GOOGL
1/4/2006	22.062201	10.14173404	222.62
1/5/2006	22.07856154	10.06192047	225.62
1/6/2006	22.01311935	10.32165276	232.83
1/9/2006	21.97221797	10.28783345	233.45
1/10/2006	22.08674182	10.93851693	234.88
1/11/2006	22.32396979	11.34975971	235.815
1/12/2006	22.20126567	11.40251783	231.815
1/13/2006	22.24216704	11.57837824	233.125
1/17/2006	22.07856154	11.45933427	233.555
1/18/2006	21.94767715	11.15901882	222.455
1/19/2006	22.10310237	10.69231237	218.225
1/20/2006	21.60410561	10.29324454	199.73
1/23/2006	21.55502396	10.50698256	213.75
1/24/2006	21.49776204	10.28648068	221.515
1/25/2006	21.59592533	10.03757057	216.5
1/26/2006	21.67772808	9.784602147	217.135
1/27/2006	22.73298352	9.744018977	216.745
1/30/2006	22.90476929	10.14579235	213.41
1/31/2006	23.02747342	10.21478374	216.33
2/1/2006	22.93749039	10.20260879	200.89
2/2/2006	22.6430005	9.753488384	198.02
2/3/2006	22.52847666	9.719669076	190.775
2/6/2006	22.22580649	9.104157673	192.55
2/7/2006	22.03766017	9.144740842	183.96
2/8/2006	22.01311935	9.308426292	184.54
2/9/2006	21.80861248	8.786256179	179.385
2/10/2006	21.8331533	9.105510445	181.305
2/13/2006	21.58774506	8.753789644	172.85
2/14/2006	21.8004322	9.150151932	171.66
2/15/2006	22.062201	9.363889957	171.19
2/16/2006	22.00474735	9.54651422	183.23
2/17/2006	21.91446304	9.508636595	184.375
2/21/2006	21.78314042	9.344951145	183.295
2/22/2006	21.93087837	9.647972143	182.745
2/23/2006	21.88163239	9.706141353	189.035
2/24/2006	21.85700939	9.666910955	188.7
2/27/2006	22.20173128	9.603330657	195.19
2/28/2006	22.05399333	9.265137578	181.31
3/1/2006	22.27560026	9.347656689	182.4
3/2/2006	22.13606997	9.416648077	188.225
3/3/2006	22.10323932	9.16097411	189.09
3/6/2006	22.08682399	8.857953112	184.05
3/7/2006	22.20993895	8.970233214	182.225
3/8/2006	22.36588457	8.882303013	176.94
3/9/2006	22.16069296	8.648273403	171.5
3/10/2006	22.30022325	8.548168252	168.75
3/13/2006	22.25097727	8.885008558	168.53
3/14/2006	22.34946924	9.106863218	175.58
3/15/2006	22.45616887	8.959411035	172.25
3/16/2006	22.38229989	8.699678751	169.385
3/17/2006	22.57107617	8.747025782	169.895
3/20/2006	22.89117507	8.656390037	174.095
3/21/2006	22.7680601	8.361485673	169.96
3/22/2006	22.28380793	8.34254686	170.11
3/23/2006	22.037578	8.138278241	170.945
3/24/2006	22.16890063	8.111222794	182.9
3/27/2006	22.16890063	8.05034804	184.845
3/28/2006	22.07861632	7.942126255	188.6
3/29/2006	22.17710829	8.431829833	197.49
3/30/2006	22.34946924	8.48864627	194.22
3/31/2006	22.33305391	8.484587953	195
4/3/2006	22.62032215	8.475118547	194.85
4/4/2006	22.68598346	8.274908244	202.17
4/5/2006	22.7680601	9.091982722	203.995
4/6/2006	22.62032215	9.637149965	205.59
4/7/2006	22.36588457	9.440997979	203.08
4/10/2006	22.39871522	9.28948748	208.19
4/11/2006	22.2673926	9.197498963	204.83
4/12/2006	22.32484625	9.024344106	204.475
4/13/2006	22.21814661	8.991877571	201.08
4/17/2006	22.02937034	8.767317367	203.41
4/18/2006	22.34126157	8.958058263	202.12
4/19/2006	22.18531596	8.880950241	205.25
4/20/2006	22.18531596	9.148799159	207.5
4/21/2006	22.28380793	9.068985593	218.55
4/24/2006	22.25097727	8.894477964	220.25
4/25/2006	22.25097727	8.951294401	213.58
4/26/2006	22.2427696	9.21914332	212.985
4/27/2006	22.36588457	9.38282877	210.015
4/28/2006	19.82150871	9.522164318	208.97
5/1/2006	19.936416	9.415295305	199.45
5/2/2006	19.70660141	9.688555313	197.4
5/3/2006	19.01715763	9.623622241	197.085
5/4/2006	19.23876456	9.622269469	197.375
5/5/2006	19.53424046	9.725080165	197.15
5/8/2006	19.47678682	9.725080165	197.39
5/9/2006	19.38650251	9.608741746	204.4
5/10/2006	19.50961747	9.550572536	201.49
5/11/2006	19.05819595	9.21914332	193.5
5/12/2006	19.01715763	9.158268565	187.065
5/15/2006	19.07461128	9.170443516	188.1
5/16/2006	18.95925726	8.790314496	185.65
5/17/2006	18.72854922	8.828192121	187.25
5/18/2006	18.81094494	8.54681548	185.495
5/19/2006	18.58847648	8.726734197	185.01
5/22/2006	18.85214281	8.573870926	185.475
5/23/2006	18.77798665	8.542757163	187.79
5/24/2006	19.36299633	8.568459837	190.625
5/25/2006	19.56074608	8.702384296	191.495
5/26/2006	19.54426693	8.596868055	190.675
5/30/2006	19.07461128	8.281672106	185.97
5/31/2006	18.66263263	8.08552012	185.91
6/1/2006	18.80270537	8.410185476	191.31
6/2/2006	18.75326793	8.341194088	189.72
6/5/2006	18.53903904	8.116633884	187.22
6/6/2006	18.23417484	8.078756259	194.995
6/7/2006	18.16001868	7.92183467	193.255
6/8/2006	18.2176957	8.21944458	196.65
6/9/2006	18.06114381	8.013823188	193.285
6/12/2006	17.88811278	7.71080219	190.77
6/13/2006	17.72332132	7.890720907	193.26
